;No;Top Label;Label Num;Label;Loss;Time;bird;frog;prediction;confuse_bird_bird;confuse_bird_frog;confuse_frog_bird;confuse_frog_frog
1267;121267;others;1;frog;0.0;11-02-2020 10:21:50;-8.993491;9.028653;frog;0;0;0;1
1268;121268;others;1;frog;0.0;11-02-2020 10:21:50;-8.993491;9.028653;frog;0;0;0;1
1269;121269;others;1;frog;6.389617919921875e-05;11-02-2020 10:21:50;-22.681534;23.14172;frog;0;0;0;1
1270;121270;others;1;frog;6.389617919921875e-05;11-02-2020 10:21:50;-22.681534;23.14172;frog;0;0;0;1
1271;121271;others;0;bird;1.4781951904296875e-05;11-02-2020 10:21:50;5.637829;-5.4729886;bird;1;0;0;0
1272;121272;others;1;frog;0.0;11-02-2020 10:21:50;-7.9232835999999995;7.9688754;frog;0;0;0;1
1273;121273;others;1;frog;4.76837158203125e-07;11-02-2020 10:21:50;-7.266497599999999;7.198292299999999;frog;0;0;0;1
1274;121274;others;1;frog;0.0;11-02-2020 10:21:50;-7.7152867;8.110789;frog;0;0;0;1
1275;121275;others;0;bird;0.0;11-02-2020 10:21:50;7.807569;-7.2684917;bird;1;0;0;0
1276;121276;others;0;bird;0.0;11-02-2020 10:21:50;8.418323;-8.267327;bird;1;0;0;0
1277;121277;others;0;bird;4.76837158203125e-07;11-02-2020 10:21:50;-13.032612;13.177707;frog;0;1;0;0
1278;121278;others;1;frog;4.76837158203125e-07;11-02-2020 10:21:50;-13.032612;13.177707;frog;0;0;0;1
1279;121279;others;0;bird;4.76837158203125e-07;11-02-2020 10:21:50;-13.032612;13.177707;frog;0;1;0;0
1280;121280;others;1;frog;4.76837158203125e-07;11-02-2020 10:21:50;-13.032612;13.177707;frog;0;0;0;1
1281;121281;others;0;bird;4.76837158203125e-07;11-02-2020 10:21:50;7.2711697;-7.0905285000000005;bird;1;0;0;0
1282;121282;others;1;frog;2.8133392333984368e-05;11-02-2020 10:21:50;-5.1195072999999995;5.363721;frog;0;0;0;1
1283;121283;others;1;frog;0.0012725591659545898;11-02-2020 10:21:50;15.287185999999998;-15.049117;bird;0;0;1;0
1284;121284;others;0;bird;0.0012725591659545898;11-02-2020 10:21:50;15.287185999999998;-15.049117;bird;1;0;0;0
1285;121285;others;0;bird;0.0;11-02-2020 10:21:50;15.755239499999998;-15.460939000000002;bird;1;0;0;0
1286;121286;others;1;frog;0.0;11-02-2020 10:21:50;-18.780285;18.86808;frog;0;0;0;1
1287;121287;others;0;bird;0.0004281997680664063;11-02-2020 10:21:50;4.0125117;-3.7437036;bird;1;0;0;0
1288;121288;others;1;frog;0.0;11-02-2020 10:21:50;-10.356987;10.722053;frog;0;0;0;1
1289;121289;others;1;frog;0.0;11-02-2020 10:21:50;-10.356987;10.722053;frog;0;0;0;1
1290;121290;others;0;bird;0.0004506111145019531;11-02-2020 10:21:50;3.8414980000000005;-3.863113;bird;1;0;0;0
1291;121291;others;1;frog;9.5367431640625e-07;11-02-2020 10:21:50;-6.823639999999999;6.9035883;frog;0;0;0;1
1292;121292;others;1;frog;0.0;11-02-2020 10:21:50;9.980766000000001;-9.855435;bird;0;0;1;0
1293;121293;others;0;bird;0.0;11-02-2020 10:21:50;9.980766000000001;-9.855435;bird;1;0;0;0
1294;121294;others;0;bird;0.0;11-02-2020 10:21:50;-7.475528;7.898505999999999;frog;0;1;0;0
1295;121295;others;1;frog;0.0;11-02-2020 10:21:50;-7.475528;7.898505999999999;frog;0;0;0;1
1296;121296;others;1;frog;1.1444091796875e-05;11-02-2020 10:21:50;5.3603163;-5.313617;bird;0;0;1;0
1297;121297;others;0;bird;1.1444091796875e-05;11-02-2020 10:21:50;5.3603163;-5.313617;bird;1;0;0;0
1298;121298;others;0;bird;3.337860107421875e-06;11-02-2020 10:21:50;6.2235303;-6.338951;bird;1;0;0;0
1299;121299;others;0;bird;6.850560748716816e-05;11-02-2020 10:21:50;-4.8343124;5.246539599999999;frog;0;1;0;0
1300;121300;others;1;frog;6.850560748716816e-05;11-02-2020 10:21:50;-4.8343124;5.246539599999999;frog;0;0;0;1
1301;121301;others;1;frog;6.850560748716816e-05;11-02-2020 10:21:50;-4.8343124;5.246539599999999;frog;0;0;0;1
1302;121302;others;0;bird;0.0;11-02-2020 10:21:50;10.151288000000001;-9.799463000000001;bird;1;0;0;0
1303;121303;others;1;frog;0.0010222593555226922;11-02-2020 10:21:50;3.8893117999999993;-3.8124156000000005;bird;0;0;1;0
1304;121304;others;1;frog;0.0010222593555226922;11-02-2020 10:21:50;3.8893117999999993;-3.8124156000000005;bird;0;0;1;0
1305;121305;others;0;bird;0.0010222593555226922;11-02-2020 10:21:50;3.8893117999999993;-3.8124156000000005;bird;1;0;0;0
1306;121306;others;0;bird;0.0008585453033447267;11-02-2020 10:21:50;3.4773724;-3.5824459;bird;1;0;0;0
1307;121307;others;0;bird;0.0;11-02-2020 10:21:50;12.239072;-12.071225;bird;1;0;0;0
1308;121308;others;0;bird;0.0;11-02-2020 10:21:50;-11.286341;11.562186;frog;0;1;0;0
1309;121309;others;1;frog;0.0;11-02-2020 10:21:50;-11.286341;11.562186;frog;0;0;0;1
1310;121310;others;1;frog;0.0;11-02-2020 10:21:50;8.011327;-8.013914;bird;0;0;1;0
1311;121311;others;0;bird;0.0;11-02-2020 10:21:50;8.011327;-8.013914;bird;1;0;0;0
1312;121312;others;1;frog;0.0;11-02-2020 10:21:50;-9.205409;9.2254;frog;0;0;0;1
1313;121313;others;1;frog;1.7881393432617188e-05;11-02-2020 10:21:50;-7.640381;7.875395;frog;0;0;0;1
1314;121314;others;1;frog;1.7881393432617188e-05;11-02-2020 10:21:50;-7.640381;7.875395;frog;0;0;0;1
1315;121315;others;0;bird;0.0;11-02-2020 10:21:50;10.387261;-10.375728;bird;1;0;0;0
1316;121316;others;0;bird;0.0;11-02-2020 10:21:50;10.387261;-10.375728;bird;1;0;0;0
1317;121317;others;1;frog;3.814697265625e-06;11-02-2020 10:21:50;-6.1521826;6.365432299999999;frog;0;0;0;1
1318;121318;others;1;frog;0.0;11-02-2020 10:21:50;-13.357197;13.513947;frog;0;0;0;1
1319;121319;others;1;frog;0.0;11-02-2020 10:21:50;-11.879559;12.259566;frog;0;0;0;1
1320;121320;others;0;bird;0.0;11-02-2020 10:21:50;11.737122;-11.694357;bird;1;0;0;0
1321;121321;others;1;frog;0.0;11-02-2020 10:21:50;-13.340723;13.438535;frog;0;0;0;1
1322;121322;others;0;bird;0.0036481618881225595;11-02-2020 10:21:50;9.092761;-8.955192;bird;1;0;0;0
1323;121323;others;0;bird;0.0036481618881225595;11-02-2020 10:21:50;9.092761;-8.955192;bird;1;0;0;0
1324;121324;others;0;bird;0.0;11-02-2020 10:21:50;8.0626335;-8.017823;bird;1;0;0;0
1325;121325;others;1;frog;0.00010466575622558594;11-02-2020 10:21:50;-4.2060260000000005;4.266979;frog;0;0;0;1
1326;121326;others;1;frog;0.00010466575622558594;11-02-2020 10:21:50;-4.2060260000000005;4.266979;frog;0;0;0;1
1327;121327;others;0;bird;0.0;11-02-2020 10:21:50;11.194854;-11.143058;bird;1;0;0;0
1328;121328;others;1;frog;0.0;11-02-2020 10:21:50;-8.535327;8.743879;frog;0;0;0;1
1329;121329;others;0;bird;0.0;11-02-2020 10:21:50;-14.13217;14.5005455;frog;0;1;0;0
1330;121330;others;1;frog;0.0;11-02-2020 10:21:50;-14.13217;14.5005455;frog;0;0;0;1
1331;121331;others;0;bird;0.0006744861602783202;11-02-2020 10:21:50;3.7932669999999997;-3.508028;bird;1;0;0;0
1332;121332;others;0;bird;0.0;11-02-2020 10:21:50;-14.79095;15.125185;frog;0;1;0;0
1333;121333;others;1;frog;0.0;11-02-2020 10:21:50;-14.79095;15.125185;frog;0;0;0;1
1334;121334;others;1;frog;5.7220458984375e-06;11-02-2020 10:21:50;-5.9169235;6.1780624;frog;0;0;0;1
1335;121335;others;1;frog;2.384185791015625e-06;11-02-2020 10:21:50;-6.3213754;6.567003999999999;frog;0;0;0;1
1336;121336;others;1;frog;0.0005207061767578125;11-02-2020 10:21:50;-14.211665;14.854417999999999;frog;0;0;0;1
1337;121337;others;1;frog;0.0005207061767578125;11-02-2020 10:21:50;-14.211665;14.854417999999999;frog;0;0;0;1
1338;121338;others;1;frog;0.0005207061767578125;11-02-2020 10:21:50;-14.211665;14.854417999999999;frog;0;0;0;1
1339;121339;others;1;frog;0.0;11-02-2020 10:21:50;12.896758;-12.606648;bird;0;0;1;0
1340;121340;others;0;bird;0.0;11-02-2020 10:21:50;12.896758;-12.606648;bird;1;0;0;0
1341;121341;others;0;bird;4.291534423828125e-06;11-02-2020 10:21:50;6.409612;-5.904513;bird;1;0;0;0
1342;121342;others;1;frog;0.00010045369708677754;11-02-2020 10:21:50;4.177272;-3.9307241000000004;bird;0;0;1;0
1343;121343;others;0;bird;0.00010045369708677754;11-02-2020 10:21:50;4.177272;-3.9307241000000004;bird;1;0;0;0
1344;121344;others;0;bird;0.00010045369708677754;11-02-2020 10:21:50;4.177272;-3.9307241000000004;bird;1;0;0;0
1345;121345;others;0;bird;0.0;11-02-2020 10:21:50;10.284763;-9.949251;bird;1;0;0;0
1346;121346;others;1;frog;0.0006635189056396483;11-02-2020 10:21:50;-3.5837905;3.7340074;frog;0;0;0;1
1347;121347;others;0;bird;0.0029146671295166016;11-02-2020 10:21:50;2.989675;-2.8469086;bird;1;0;0;0
1348;121348;others;0;bird;0.001414775848388672;11-02-2020 10:21:50;3.2816050000000003;-3.2785134;bird;1;0;0;0
1349;121349;others;0;bird;0.000667572021484375;11-02-2020 10:21:50;-20.960947;21.34274;frog;0;1;0;0
1350;121350;others;1;frog;0.000667572021484375;11-02-2020 10:21:50;-20.960947;21.34274;frog;0;0;0;1
1351;121351;others;0;bird;0.0;11-02-2020 10:21:50;9.949517;-9.781639;bird;1;0;0;0
1352;121352;others;0;bird;4.291534423828125e-06;11-02-2020 10:21:50;6.2058864;-6.178935;bird;1;0;0;0
1353;121353;others;0;bird;0.0009911060333251953;11-02-2020 10:21:50;3.499482;-3.4167507000000006;bird;1;0;0;0
1354;121354;others;1;frog;8.58306884765625e-05;11-02-2020 10:21:50;-4.7887554;4.574457;frog;0;0;0;1
1355;121355;others;1;frog;0.0;11-02-2020 10:21:50;-12.838302;13.274543;frog;0;0;0;1
1356;121356;others;1;frog;6.4373016357421875e-06;11-02-2020 10:21:50;-14.110907999999998;14.379889499999999;frog;0;0;0;1
1357;121357;others;1;frog;6.4373016357421875e-06;11-02-2020 10:21:50;-14.110907999999998;14.379889499999999;frog;0;0;0;1
1358;121358;others;1;frog;3.552436828613281e-05;11-02-2020 10:21:50;-4.594663;4.972131299999999;frog;0;0;0;1
1359;121359;others;1;frog;3.552436828613281e-05;11-02-2020 10:21:50;-4.594663;4.972131299999999;frog;0;0;0;1
1360;121360;others;1;frog;3.178914312229608e-06;11-02-2020 10:21:50;-16.461857000000002;16.527487;frog;0;0;0;1
1361;121361;others;0;bird;3.178914312229608e-06;11-02-2020 10:21:50;-16.461857000000002;16.527487;frog;0;1;0;0
1362;121362;others;1;frog;3.178914312229608e-06;11-02-2020 10:21:50;-16.461857000000002;16.527487;frog;0;0;0;1
1363;121363;others;1;frog;0.0;11-02-2020 10:21:50;-12.571032;12.591733;frog;0;0;0;1
1364;121364;others;1;frog;0.0003654956817626953;11-02-2020 10:21:50;-3.9315147000000006;3.9823906000000004;frog;0;0;0;1
1365;121365;others;0;bird;2.86102294921875e-06;11-02-2020 10:21:50;-10.500245;10.618068;frog;0;1;0;0
1366;121366;others;1;frog;2.86102294921875e-06;11-02-2020 10:21:50;-10.500245;10.618068;frog;0;0;0;1
1367;121367;others;0;bird;1.430511474609375e-06;11-02-2020 10:21:50;6.635768;-6.682484;bird;1;0;0;0
1368;121368;others;1;frog;0.0009459654684178533;11-02-2020 10:21:50;-3.360607;3.5762794;frog;0;0;0;1
1369;121369;others;0;bird;0.0009459654684178533;11-02-2020 10:21:50;-3.360607;3.5762794;frog;0;1;0;0
1370;121370;others;1;frog;0.0009459654684178533;11-02-2020 10:21:50;-3.360607;3.5762794;frog;0;0;0;1
1371;121371;others;0;bird;3.814697265625e-06;11-02-2020 10:21:50;6.3214025000000005;-6.1655083;bird;1;0;0;0
1372;121372;others;1;frog;3.671646118164063e-05;11-02-2020 10:21:50;-5.022844;5.182304;frog;0;0;0;1
1373;121373;others;1;frog;8.821487426757812e-05;11-02-2020 10:21:50;-12.487886999999999;12.605097;frog;0;0;0;1
1374;121374;others;0;bird;8.821487426757812e-05;11-02-2020 10:21:50;-12.487886999999999;12.605097;frog;0;1;0;0
1375;121375;others;1;frog;8.821487426757812e-05;11-02-2020 10:21:50;-12.487886999999999;12.605097;frog;0;0;0;1
1376;121376;others;1;frog;4.00543212890625e-05;11-02-2020 10:21:50;11.861099000000001;-11.849687;bird;0;0;1;0
1377;121377;others;1;frog;4.00543212890625e-05;11-02-2020 10:21:50;11.861099000000001;-11.849687;bird;0;0;1;0
1378;121378;others;0;bird;4.00543212890625e-05;11-02-2020 10:21:50;11.861099000000001;-11.849687;bird;1;0;0;0
1379;121379;others;0;bird;1.3828277587890625e-05;11-02-2020 10:21:50;5.657342400000001;-5.532475499999999;bird;1;0;0;0
1380;121380;others;1;frog;4.76837158203125e-07;11-02-2020 10:21:50;-6.9965470000000005;7.1656976;frog;0;0;0;1
1381;121381;others;0;bird;0.0;11-02-2020 10:21:50;9.492216;-9.553282000000001;bird;1;0;0;0
1382;121382;others;0;bird;0.027903199195861816;11-02-2020 10:21:50;1.7942685;-1.7707618000000003;bird;1;0;0;0
1383;121383;others;0;bird;0.002395749092102051;11-02-2020 10:21:50;-2.6442183999999997;2.6942797;frog;0;1;0;0
1384;121384;others;1;frog;0.002395749092102051;11-02-2020 10:21:50;-2.6442183999999997;2.6942797;frog;0;0;0;1
1385;121385;others;0;bird;0.0;11-02-2020 10:21:50;9.166497999999999;-9.143438;bird;1;0;0;0
1386;121386;others;0;bird;0.0;11-02-2020 10:21:50;9.416311;-9.29718;bird;1;0;0;0
1387;121387;others;0;bird;0.00012803077697753906;11-02-2020 10:21:50;-4.007643;4.263096;frog;0;1;0;0
1388;121388;others;1;frog;0.00012803077697753906;11-02-2020 10:21:50;-4.007643;4.263096;frog;0;0;0;1
1389;121389;others;1;frog;0.0001678466796875;11-02-2020 10:21:50;6.444411799999999;-6.273306400000001;bird;0;0;1;0
1390;121390;others;0;bird;0.0001678466796875;11-02-2020 10:21:50;6.444411799999999;-6.273306400000001;bird;1;0;0;0
1391;121391;others;1;frog;3.0994415283203125e-06;11-02-2020 10:21:50;-18.553467;18.819025;frog;0;0;0;1
1392;121392;others;1;frog;3.0994415283203125e-06;11-02-2020 10:21:50;-18.553467;18.819025;frog;0;0;0;1
1393;121393;others;1;frog;1.9073486328125e-06;11-02-2020 10:21:50;6.7441106;-6.711178;bird;0;0;1;0
1394;121394;others;0;bird;1.9073486328125e-06;11-02-2020 10:21:50;6.7441106;-6.711178;bird;1;0;0;0
1395;121395;others;0;bird;0.0;11-02-2020 10:21:50;17.568474;-17.500398999999998;bird;1;0;0;0
1396;121396;others;0;bird;0.0;11-02-2020 10:21:50;17.568474;-17.500398999999998;bird;1;0;0;0
1397;121397;others;0;bird;0.0;11-02-2020 10:21:50;17.568474;-17.500398999999998;bird;1;0;0;0
1398;121398;others;1;frog;1.430511474609375e-06;11-02-2020 10:21:50;-6.750683;6.8134913;frog;0;0;0;1
1399;121399;others;1;frog;0.0;11-02-2020 10:21:50;-9.204815;9.394359;frog;0;0;0;1
1400;121400;others;1;frog;0.0008559226989746094;11-02-2020 10:21:50;-3.282399;3.7803543;frog;0;0;0;1
1401;121401;others;0;bird;9.5367431640625e-07;11-02-2020 10:21:50;6.9680146999999995;-6.694014999999999;bird;1;0;0;0
1402;121402;others;1;frog;0.0005915164947509767;11-02-2020 10:21:50;-3.6474133;3.7849263999999994;frog;0;0;0;1
1403;121403;others;1;frog;0.0;11-02-2020 10:21:50;-9.216886;9.490402;frog;0;0;0;1
1404;121404;others;0;bird;0.0;11-02-2020 10:21:50;14.368269;-13.964878;bird;1;0;0;0
1405;121405;others;1;frog;0.0;11-02-2020 10:21:51;-11.149547;11.386394000000001;frog;0;0;0;1
1406;121406;others;1;frog;0.0;11-02-2020 10:21:51;-10.1106;10.229092999999999;frog;0;0;0;1
1407;121407;others;1;frog;0.0;11-02-2020 10:21:51;-10.197719000000001;10.55392;frog;0;0;0;1
1408;121408;others;0;bird;0.0;11-02-2020 10:21:51;11.806455999999999;-11.774643;bird;1;0;0;0
1409;121409;others;1;frog;0.0005527734756469727;11-02-2020 10:21:51;-9.6274185;9.851258999999999;frog;0;0;0;1
1410;121410;others;1;frog;0.0005527734756469727;11-02-2020 10:21:51;-9.6274185;9.851258999999999;frog;0;0;0;1
1411;121411;others;0;bird;9.5367431640625e-07;11-02-2020 10:21:51;9.819452;-9.492899000000001;bird;1;0;0;0
1412;121412;others;0;bird;9.5367431640625e-07;11-02-2020 10:21:51;9.819452;-9.492899000000001;bird;1;0;0;0
1413;121413;others;0;bird;0.0;11-02-2020 10:21:51;11.121463;-10.943648;bird;1;0;0;0
1414;121414;others;0;bird;4.76837158203125e-07;11-02-2020 10:21:51;7.3910035999999995;-6.8146687;bird;1;0;0;0
1415;121415;others;1;frog;2.408027648925781e-05;11-02-2020 10:21:51;-4.7002926;5.235529;frog;0;0;0;1
1416;121416;others;1;frog;2.408027648925781e-05;11-02-2020 10:21:51;-4.7002926;5.235529;frog;0;0;0;1
1417;121417;others;1;frog;1.9073486328125e-06;11-02-2020 10:21:51;-6.563411;6.665542599999999;frog;0;0;0;1
1418;121418;others;1;frog;4.418690878082998e-05;11-02-2020 10:21:51;-5.0963154;5.2128057;frog;0;0;0;1
1419;121419;others;1;frog;4.418690878082998e-05;11-02-2020 10:21:51;-5.0963154;5.2128057;frog;0;0;0;1
1420;121420;others;1;frog;4.418690878082998e-05;11-02-2020 10:21:51;-5.0963154;5.2128057;frog;0;0;0;1
1421;121421;others;0;bird;0.0;11-02-2020 10:21:51;9.637966;-9.638047;bird;1;0;0;0
1422;121422;others;0;bird;0.0;11-02-2020 10:21:51;19.12435;-18.710869;bird;1;0;0;0
1423;121423;others;0;bird;0.0;11-02-2020 10:21:51;19.12435;-18.710869;bird;1;0;0;0
1424;121424;others;1;frog;1.811981201171875e-05;11-02-2020 10:21:51;17.200197;-17.218458;bird;0;0;1;0
1425;121425;others;0;bird;1.811981201171875e-05;11-02-2020 10:21:51;17.200197;-17.218458;bird;1;0;0;0
1426;121426;others;0;bird;0.00013017654418945312;11-02-2020 10:21:51;4.520534;-4.4245324;bird;1;0;0;0
1427;121427;others;1;frog;0.0;11-02-2020 10:21:51;11.056737;-10.874628;bird;0;0;1;0
1428;121428;others;0;bird;0.0;11-02-2020 10:21:51;11.056737;-10.874628;bird;1;0;0;0
1429;121429;others;0;bird;0.0;11-02-2020 10:21:51;10.576744;-10.504565;bird;1;0;0;0
1430;121430;others;1;frog;0.0;11-02-2020 10:21:51;7.655270599999999;-7.5923940000000005;bird;0;0;1;0
1431;121431;others;0;bird;0.0;11-02-2020 10:21:51;7.655270599999999;-7.5923940000000005;bird;1;0;0;0
1432;121432;others;0;bird;0.0;11-02-2020 10:21:51;11.781907;-11.420555;bird;1;0;0;0
1433;121433;others;1;frog;0.0;11-02-2020 10:21:51;-10.3481865;10.317281;frog;0;0;0;1
1434;121434;others;0;bird;0.0;11-02-2020 10:21:51;9.823929;-9.742713;bird;1;0;0;0
1435;121435;others;1;frog;0.0;11-02-2020 10:21:51;-12.147076;12.393578999999999;frog;0;0;0;1
1436;121436;others;0;bird;4.76837158203125e-07;11-02-2020 10:21:51;7.1322384;-6.824451400000001;bird;1;0;0;0
1437;121437;others;0;bird;4.76837158203125e-07;11-02-2020 10:21:51;7.1322384;-6.824451400000001;bird;1;0;0;0
1438;121438;others;0;bird;6.67572021484375e-05;11-02-2020 10:21:51;4.919217;-4.6953510000000005;bird;1;0;0;0
1439;121439;others;0;bird;4.76837158203125e-07;11-02-2020 10:21:51;7.109389299999999;-7.0685896999999995;bird;1;0;0;0
1440;121440;others;1;frog;1.9073486328125e-06;11-02-2020 10:21:51;-6.4500046;6.6697774;frog;0;0;0;1
1441;121441;others;0;bird;2.1457672119140625e-06;11-02-2020 10:21:51;-6.1051507;6.198593;frog;0;1;0;0
1442;121442;others;1;frog;2.1457672119140625e-06;11-02-2020 10:21:51;-6.1051507;6.198593;frog;0;0;0;1
1443;121443;others;1;frog;0.0;11-02-2020 10:21:51;-11.244535;11.250252;frog;0;0;0;1
1444;121444;others;0;bird;0.0;11-02-2020 10:21:51;9.678218;-9.698126;bird;1;0;0;0
1445;121445;others;1;frog;0.0;11-02-2020 10:21:51;-13.842120000000001;13.736394;frog;0;0;0;1
1446;121446;others;0;bird;0.0;11-02-2020 10:21:51;13.029342;-12.6675625;bird;1;0;0;0
1447;121447;others;0;bird;3.9577484130859375e-05;11-02-2020 10:21:51;11.257597;-10.707097000000001;bird;1;0;0;0
1448;121448;others;0;bird;3.9577484130859375e-05;11-02-2020 10:21:51;11.257597;-10.707097000000001;bird;1;0;0;0
1449;121449;others;1;frog;0.0006197690963745117;11-02-2020 10:21:51;-9.339874;9.694084;frog;0;0;0;1
1450;121450;others;1;frog;0.0006197690963745117;11-02-2020 10:21:51;-9.339874;9.694084;frog;0;0;0;1
1451;121451;others;1;frog;0.000186920166015625;11-02-2020 10:21:51;-4.325782299999999;4.257534;frog;0;0;0;1
1452;121452;others;0;bird;4.148483276367188e-05;11-02-2020 10:21:51;5.095548;-4.988819;bird;1;0;0;0
1453;121453;others;0;bird;0.0;11-02-2020 10:21:51;14.127770000000002;-14.131478;bird;1;0;0;0
1454;121454;others;0;bird;0.0;11-02-2020 10:21:51;14.127770000000002;-14.131478;bird;1;0;0;0
1455;121455;others;0;bird;0.0;11-02-2020 10:21:51;14.127770000000002;-14.131478;bird;1;0;0;0
1456;121456;others;0;bird;2.9087066650390625e-05;11-02-2020 10:21:51;5.4107957;-5.037795;bird;1;0;0;0
1457;121457;others;0;bird;4.76837158203125e-07;11-02-2020 10:21:51;7.580299;-7.2374787;bird;1;0;0;0
1458;121458;others;0;bird;0.0;11-02-2020 10:21:51;26.546391999999997;-26.337767;bird;1;0;0;0
1459;121459;others;0;bird;0.0;11-02-2020 10:21:51;26.546391999999997;-26.337767;bird;1;0;0;0
1460;121460;others;0;bird;6.993611805228284e-06;11-02-2020 10:21:51;-5.979394;6.4916887;frog;0;1;0;0
1461;121461;others;1;frog;6.993611805228284e-06;11-02-2020 10:21:51;-5.979394;6.4916887;frog;0;0;0;1
1462;121462;others;1;frog;6.993611805228284e-06;11-02-2020 10:21:51;-5.979394;6.4916887;frog;0;0;0;1
1463;121463;others;1;frog;0.0;11-02-2020 10:21:51;-9.590484;9.785129;frog;0;0;0;1
1464;121464;others;0;bird;0.0002776384353637696;11-02-2020 10:21:51;5.2569237;-4.9323235;bird;1;0;0;0
1465;121465;others;0;bird;0.0002776384353637696;11-02-2020 10:21:51;5.2569237;-4.9323235;bird;1;0;0;0
1466;121466;others;0;bird;0.0;11-02-2020 10:21:51;10.910451;-11.211091999999999;bird;1;0;0;0
1467;121467;others;1;frog;0.0;11-02-2020 10:21:51;-13.628476999999998;14.118281;frog;0;0;0;1
1468;121468;others;0;bird;0.0;11-02-2020 10:21:51;9.083766;-8.900281;bird;1;0;0;0
1469;121469;others;0;bird;1.589457156114804e-06;11-02-2020 10:21:51;6.358242;-6.400366;bird;1;0;0;0
1470;121470;others;1;frog;1.589457156114804e-06;11-02-2020 10:21:51;6.358242;-6.400366;bird;0;0;1;0
1471;121471;others;0;bird;1.589457156114804e-06;11-02-2020 10:21:51;6.358242;-6.400366;bird;1;0;0;0
1472;121472;others;1;frog;0.0;11-02-2020 10:21:51;-7.877733999999999;7.9651995;frog;0;0;0;1
1473;121473;others;0;bird;0.0;11-02-2020 10:21:51;-15.548251;15.639688;frog;0;1;0;0
1474;121474;others;1;frog;0.0;11-02-2020 10:21:51;-15.548251;15.639688;frog;0;0;0;1
1475;121475;others;1;frog;4.76837158203125e-07;11-02-2020 10:21:51;-7.061274000000001;7.397774000000001;frog;0;0;0;1
1476;121476;others;0;bird;2.9087066650390625e-05;11-02-2020 10:21:51;5.235816000000001;-5.2037949999999995;bird;1;0;0;0
1477;121477;others;0;bird;0.0;11-02-2020 10:21:51;15.887082999999999;-15.695125;bird;1;0;0;0
1478;121478;others;1;frog;0.0033724308013916016;11-02-2020 10:21:51;-2.709941;2.98049;frog;0;0;0;1
1479;121479;others;1;frog;0.0;11-02-2020 10:21:51;-10.684669;10.698181;frog;0;0;0;1
1480;121480;others;0;bird;1.621246337890625e-05;11-02-2020 10:21:51;5.5547915;-5.4760575;bird;1;0;0;0
1481;121481;others;0;bird;0.0006046295166015625;11-02-2020 10:21:51;3.7461123;-3.6645806000000003;bird;1;0;0;0
1482;121482;others;0;bird;2.384185791015625e-06;11-02-2020 10:21:51;6.5863686;-6.332685;bird;1;0;0;0
1483;121483;others;1;frog;0.0019648075103759766;11-02-2020 10:21:51;-2.9259;3.3054562000000005;frog;0;0;0;1
